loss,loss_v,anomalous_test_data_loss
0.2211225,,
0.22376871,,
0.2267149,,
0.21259864,,
0.23642868,,
0.2171274,,
0.21778078,,
0.22142215,,
0.22555749,,
0.22025494,,
0.22765452,,
0.21990307,,
0.21813072,,
0.21788295,,
0.23756206,,
0.2046758,,
0.23740494,,
0.2040776,,
0.23768224,,
0.22683291,,
0.2190007,,
0.20002265,,
0.20857835,,
0.22009873,,
0.215495,,
0.23050298,,
0.2242883,,
0.21756904,,
0.22975563,,
0.2134379,,
0.21151476,,
0.21139129,,
0.21128851,,
0.20814641,,
0.21117765,,
0.21922415,,
0.22071677,,
0.22834672,,
0.22709142,,
0.22366275,,
0.2093879,,
0.23996224,,
0.21858577,,
0.22418152,,
0.2071862,,
0.20314246,,
0.22571015,,
0.20679379,,
0.21747248,,
0.22571151,,
0.20888007,,
0.2021278,,
0.23807935,,
0.21542513,,
0.208552,,
0.22905083,,
0.21586704,,
0.22215267,,
0.21476786,,
0.20910843,,
0.20394821,,
0.22765137,,
0.22192228,,
0.23639047,,
0.22571148,,
0.2223105,,
0.19455512,,
0.22519334,,
0.22613879,,
0.2185629,,
0.23228176,,
0.22837555,,
0.22717416,,
0.20578082,,
0.23325045,,
0.21925886,,
0.22440374,,
0.21054025,,
0.2063299,,
0.21443935,,
0.20628779,,
0.22235304,,
0.20413162,,
0.2233699,,
0.2245043,,
0.20771557,,
0.22340928,,
0.21740918,,
0.2257845,,
0.21910743,,
0.21102822,,
0.20974018,,
0.22793715,,
0.2243607,,
0.22848052,,
0.23756988,,
0.23153646,,
0.22960989,,
0.21172886,,
0.22890598,,
0.22398321,,
0.21976691,,
0.22752397,,
0.23433466,,
0.21462901,,
0.22582781,,
0.21500929,,
0.21603285,,
0.20582463,,
