loss,loss_v,anomalous_test_data_loss
0.0011577934,0.0027235935,0.0066369306
0.0015423583,0.005283194,0.0052877367
0.0028579598,0.004831756,0.0066652545
0.0039785346,0.0057928865,0.0075960527
0.0018784046,0.0012524755,0.008032168
0.0019056933,0.0020723736,0.0067822766
0.00092289044,0.005861702,0.00638229
0.0035538964,0.0010267618,0.0072541493
0.0022741484,0.0017988365,0.0072132596
0.0016593653,0.004448464,0.12262264
0.0008587017,0.0010824002,0.0051915427
0.003373762,0.004332542,0.008082407
0.00145846,0.004478159,0.007948956
0.0014869245,0.0032310372,0.00832606
0.0026217292,0.0006402847,0.0071533085
0.0026852114,0.002212444,0.007800543
0.002757718,0.0062478245,0.007295169
0.0014957627,0.0022956515,0.006985009
0.005042968,0.008451709,0.0077749267
0.0012439535,0.0053081405,0.0072132596
0.0011216032,0.002508588,0.0074411854
0.0018928805,0.0038755017,0.006800685
0.0058486913,0.0016060862,0.0071012005
0.0010536761,0.002472027,0.0051405276
0.0017761592,0.0016807065,0.0067566806
0.0015550932,0.0008850107,0.010576737
0.0036015864,0.0023509937,0.0075110984
0.0023057908,0.0008031041,0.012531855
0.0028802669,0.0024907745,0.006871305
0.0012803408,0.0014869524,0.006694814
0.0007444143,0.0014022291,0.009227912
0.0011109209,0.0054974374,0.010829064
0.0016470669,0.0016026854,0.0075402595
0.0025813049,0.0051463493,0.0022843413
0.004205826,0.0014701585,0.0065944996
0.003762895,0.0011214876,0.0060430765
0.00251646,0.0040640696,0.0059907488
0.0021318046,0.0010637724,0.006887468
0.0039593666,0.0022656156,0.007272581
0.0007154451,0.0037628934,0.0066983304
0.0030362578,0.0032737684,0.007594666
0.001493466,0.0006849439,0.024468621
0.0010823994,0.005753124,0.007554224
0.00088023744,0.0017371859,0.008385441
0.0026078094,0.0019632156,0.0073168264
0.0026644673,0.0035936658,0.0727084
0.0014959375,0.0015703868,0.006719451
0.0037444269,0.002471402,0.007449651
0.0018717794,0.0007521126,0.007728391
0.0037493175,0.004410449,0.014268625
0.001637111,0.005550292,0.0062801777
0.0015272828,0.002340071,0.006535005
0.0010812307,0.0047713653,0.0069612823
0.003165313,0.0016951862,0.006535088
0.0035349538,0.006224079,0.01711628
0.0028881386,0.0036297021,0.008132076
0.001895429,0.0019346789,0.0076776794
0.0051195207,0.001290945,0.006659905
0.0010959826,0.0047436347,0.0069118887
0.0013696487,0.0015934476,0.006366259
0.00261706,0.0035652097,0.00751192
0.0017903727,0.0019498622,0.006390465
0.0051216283,0.0015714312,0.008658235
0.0019354426,0.0038902478,0.007359924
0.0021034596,0.004715662,0.006702509
0.0016821752,0.0038845546,0.0072859726
0.0022161899,0.0014531886,0.0068682283
0.0029535831,0.005217625,0.0077523016
0.0017638888,0.0043503535,0.007221215
0.0045270114,0.008415745,0.007745194
0.0018825781,0.0027002378,0.006137477
0.0038510996,0.0030723272,0.0041955034
0.0016988799,0.002073668,0.007333945
0.0048281974,0.0014593854,0.006524103
0.00076412346,0.0011253551,0.006349756
0.014100254,0.0030125605,0.0062443404
0.0013812635,0.0028711979,0.0075633903
0.0060142674,0.006532474,0.006381266
0.0020056434,0.0010183913,0.0021546674
0.0019308906,0.0008231744,0.0071185306
0.0024467006,0.0011491295,0.014831796
0.0015234753,0.003834592,0.006969381
0.00158436,0.0009836727,0.007434526
0.0039453576,0.0035626786,0.01385802
0.0016215144,0.0029770469,0.0072836676
0.0038277616,0.0011520124,0.007572768
0.0019823636,0.0030635812,0.008136063
0.0018040185,0.0007235217,0.0065495446
0.0012414717,0.0037036054,0.006586217
0.0025787412,0.0028464992,0.0075117513
0.0037823261,0.0015460788,0.00883609
0.0025666275,0.0029592952,0.0062496774
0.0036474394,0.0013351995,0.008843352
0.007647349,0.0040849093,0.0071204207
0.0021658363,0.0039480748,0.006841795
0.0053547327,0.0032246253,0.007163542
0.0031555507,0.002661057,0.0065476396
0.00402977,0.0025916796,0.007609436
0.0014135496,0.002500993,0.00749136
0.0067633367,0.0026788476,0.008661859
0.0037573895,0.003982619,0.007390976
0.0022324894,0.00072830584,0.0086854985
0.002579307,0.0042912667,0.00647987
0.0045099542,0.0026740879,0.0065844976
0.0022809976,0.005015192,0.05474843
0.00091887004,0.0009900512,0.008279436
0.0052874144,0.0037103423,0.0060146656
0.002482092,0.004328569,0.00797065
0.0010002767,0.0011169951,0.008151527
0.0038546065,0.0040581827,0.0074083726
0.00683971,0.002726712,0.0077676666
0.0023765552,0.002735303,0.008172315
0.0029329164,0.0008285667,0.0062497556
0.0013483851,0.0039604795,0.007237412
0.0021786587,0.0047795814,0.007307501
0.0024060279,0.0044021085,0.007851333
0.0025120927,0.0052404273,0.0084241135
0.0029520197,0.0021673494,0.0072887945
0.0036473016,0.004439913,0.0068710614
0.002148496,0.0046475083,0.0075713624
0.0011202608,0.0035343703,0.0065037957
0.0019121146,0.0011342695,0.007481077
0.0010422884,0.0012298013,0.0063164774
0.00096180703,0.0016885403,0.0072746477
0.0007627371,0.0044037844,0.007878546
0.009969224,0.001973736,0.006581631
0.004802266,0.0022713623,0.008331098
0.0026586344,0.0033362797,0.0037885054
0.0018354306,0.002929531,0.0038728497
0.0012555404,0.004642064,0.0057026744
0.006856302,0.0017168401,0.008261071
0.0059142434,0.0037409079,0.01806997
0.0017364305,0.0009422638,0.0063581206
0.00096600695,0.0006476665,0.007470638
0.0021567743,0.00084378175,0.018288897
0.00347952,0.005463023,0.0010885767
0.0070059276,0.0013222994,0.011539459
0.0023232496,0.0013160013,0.0066977213
0.0036432587,0.0024288038,0.008487265
0.0042692334,0.0024725639,0.007736046
0.0018776191,0.0012966678,0.008296177
0.000736354,0.0040080603,0.008494338
0.0025150653,0.0015955586,0.0062535554
0.0018159029,0.0018473794,0.0076846066
0.0014145776,0.005517716,0.028405985
0.0021433157,0.0030504083,0.006727422
0.0037099489,0.0035429134,0.008076589
0.001111074,0.0021176985,0.006691048
0.0009018514,0.002280817,0.008137434
0.0014587082,0.001893832,0.0054914597
0.0026607814,0.004229376,0.001065371
0.0010000503,0.0033754015,0.00801549
0.0019084053,0.0017421826,
0.0036048961,0.0035971247,
0.0030442683,0.009939261,
0.0023463354,0.0020882844,
0.00484749,0.0056229043,
0.0018810453,0.0019086885,
0.0013997447,0.0027124027,
0.0013682035,0.003956274,
0.0033817114,0.002570269,
0.0030345458,0.0024572995,
0.0067135505,0.004314277,
0.0016712755,0.00060917175,
0.0036347706,0.0020972711,
0.0027229467,0.001834009,
0.00561919,0.0058303806,
0.0047016535,0.0055069025,
0.00197146,0.002818784,
0.0010765061,0.010027769,
0.004901646,0.0011693464,
0.0044275126,0.0036264288,
0.0019279788,0.000546112,
0.0024535216,0.0039813444,
0.0013768221,0.006034722,
0.0013305818,0.0056546777,
0.008462067,0.004682473,
0.0030535504,0.0037853643,
0.0030132567,0.0043222127,
0.001880597,0.0047739414,
0.0038961947,0.0009449076,
0.005806645,0.0021814546,
0.0034288086,0.0029706715,
0.0013988003,0.0024570313,
0.0010380218,0.0011503377,
0.005810961,0.0010428696,
0.0010702027,0.0015746667,
0.0014306222,0.0020051438,
0.004212272,0.0020844936,
0.0010358443,0.0049261157,
0.0042289444,0.0022321297,
0.0034526873,0.0034546216,
0.0038088995,0.0044600996,
0.003653039,0.0024785425,
0.002842337,0.0015542293,
0.0017454702,0.0014357264,
0.001032444,0.00106664,
0.002744307,0.0019686113,
0.0032209351,0.002859399,
