loss,loss_v,anomalous_test_data_loss
0.004021573,0.0018519448,0.01589542
0.007633995,0.0052011646,0.022684852
0.0077878707,0.00483367,0.022417022
0.0029814597,0.003560202,0.018492827
0.0058949445,0.008764636,0.03300539
0.030382125,0.020792892,0.018885225
0.01067838,0.0038025314,0.0148109635
0.009493706,0.0031626842,0.016656213
0.0053345044,0.004582264,0.02578266
0.005736928,0.027387606,0.17224266
0.005320437,0.0043247477,0.01691611
0.008751626,0.018190743,0.032265518
0.0074149,0.002529115,0.020563275
0.006092803,0.00401734,0.02458383
0.017558625,0.009292711,0.016048452
0.0048708795,0.0038215807,0.018890733
0.012121386,0.014705722,0.0170402
0.004551709,0.020494753,0.019180732
0.0023032455,0.004978428,0.030051941
0.004186125,0.007147187,0.02578266
0.005255878,0.0024474645,0.03329638
0.0027418723,0.004394054,0.016517265
0.0032140166,0.003450499,0.022445848
0.023752116,0.008358165,0.011947711
0.0035343945,0.003880718,0.016985416
0.008440717,0.0055966754,0.024629585
0.0040799226,0.0044199764,0.01950055
0.0076533877,0.0069276965,0.023188137
0.0025806983,0.0053305435,0.0239186
0.0026907783,0.008052056,0.025896953
0.003106646,0.0034118823,0.025946071
0.002631247,0.003357942,0.025075687
0.009674684,0.013684415,0.019686325
0.00447898,0.00411991,0.039890043
0.0030344387,0.004297368,0.021542763
0.00622253,0.0033905152,0.015958628
0.004295847,0.01859126,0.014731598
0.0040250034,0.005597143,0.021466004
0.0036877308,0.0054812874,0.02960146
0.025061944,0.014109198,0.021301491
0.002738527,0.016239438,0.03063265
0.009526929,0.0023114646,0.038517397
0.0026318196,0.00507546,0.01912175
0.0066083563,0.003249878,0.03410769
0.010497135,0.0052682497,0.01834937
0.008669111,0.012677282,0.13272564
0.02101542,0.0040139286,0.016648898
0.016066,0.0035805765,0.01871238
0.0034116004,0.0039833565,0.034041807
0.0045070997,0.011100168,0.030190408
0.0131351175,0.008766173,0.022317275
0.005348794,,0.022162376
0.05052897,,0.015771627
0.011447729,,0.021650426
0.0030492765,,0.024288014
0.004689646,,0.02310233
0.007592237,,0.01989187
0.0044048834,,0.021263473
0.0038086541,,0.025980925
0.016226044,,0.01727522
0.0026220214,,0.019872831
0.0033481226,,0.016228605
0.0049912557,,0.035066467
0.0028406475,,0.019343233
0.0070621744,,0.016941005
0.0066593024,,0.028784892
0.002631529,,0.017358948
0.0032120275,,0.020087348
0.01342516,,0.01874963
0.0071619567,,0.020373942
0.0041388404,,0.019043928
0.016140841,,0.0056907567
0.014222891,,0.018623823
0.0055679753,,0.021490648
0.0281196,,0.015343967
0.0030625688,,0.025077373
0.0026141808,,0.021214707
0.0038043743,,0.015849581
0.010016476,,0.031653095
0.00407001,,0.018205546
0.0045220093,,0.031944502
0.004167493,,0.028331226
0.0039714016,,0.028742522
0.012642272,,0.031137927
0.0034795452,,0.019173445
0.013519853,,0.01920224
0.0078006717,,0.02517307
0.0058569033,,0.017982988
0.0040276195,,0.015440109
0.002815105,,0.028408522
0.003830932,,0.02888994
0.012021606,,0.015948515
0.0118671395,,0.028336512
0.0033412783,,0.02801907
0.006487589,,0.020717567
0.012343232,,0.017768063
0.004564604,,0.016713662
0.003378123,,0.02779589
0.017109457,,0.020182556
0.0038180428,,0.03906697
0.0040930766,,0.020208264
0.0028588187,,0.03856001
0.0031154624,,0.020531263
0.005298054,,0.015050363
0.019668734,,0.08179245
0.021441968,,0.024663514
0.0027978031,,0.023161985
0.008301539,,0.019932
0.006316012,,0.020845486
0.0039989967,,0.018263256
0.0054486603,,0.020838877
0.0040338538,,0.021347968
0.0040801526,,0.015430089
0.002524772,,0.016816072
0.0054995026,,0.018940354
0.0052206605,,0.020302135
0.0030714015,,0.030185504
0.019165957,,0.018154265
0.004108216,,0.020503156
0.0029724443,,0.019730143
0.004264286,,0.017760383
0.015681775,,0.026046105
0.021797637,,0.020042496
0.0033850304,,0.018562252
0.0027363275,,0.019490054
0.008344646,,0.01640781
0.00726957,,0.024994157
0.009211197,,0.021844374
0.023555493,,0.022324527
0.007895569,,0.013946287
0.0037320547,,0.032980606
0.0071846745,,0.035781
0.002899711,,0.019020393
0.007425577,,0.0183217
0.020266773,,0.03671743
0.004034223,,0.071560435
0.0020546815,,0.019320248
0.007846556,,0.022485204
0.0039313477,,0.03310399
0.008370885,,0.021567365
0.004402283,,0.025045037
0.0047169165,,0.032636646
0.008699431,,0.019421624
0.0090864925,,0.034521077
0.004740032,,0.037108455
0.006638624,,0.021908492
0.015988084,,0.021240493
0.0073338444,,0.018739788
0.00403929,,0.021382907
0.010621953,,0.01129523
0.004869735,,0.021275498
0.003130776,,0.020491598
0.0037924598,,
0.0027939472,,
0.0066789147,,
0.0041484036,,
0.00412883,,
0.003777922,,
0.014497274,,
0.0059343134,,
0.02582895,,
0.0036555019,,
0.0052062566,,
0.004145073,,
0.0090624215,,
0.0069906153,,
0.0053502466,,
0.004275886,,
0.0048437133,,
0.0041114013,,
0.003999208,,
0.008856695,,
0.0019926578,,
0.0026943237,,
0.0041492935,,
0.006930733,,
0.0032192853,,
0.0055198963,,
0.002996343,,
0.0026589504,,
0.0028492135,,
0.006720533,,
0.010323769,,
0.005337724,,
0.0045325956,,
0.0044934326,,
0.0037896007,,
0.00455166,,
0.0073396624,,
0.008630742,,
0.0030607528,,
0.0032751814,,
0.0031524897,,
0.002679671,,
0.007816943,,
0.0103587,,
0.012592241,,
0.0030752963,,
0.004185267,,
0.013636262,,
0.017808788,,
0.0029494045,,
0.012914743,,
0.0039410945,,
0.00924676,,
