loss,loss_v,anomalous_test_data_loss
0.0054056593,0.021364942,0.015340128
0.022926604,0.0023689128,0.02287549
0.014950741,0.006713106,0.021587236
0.008100698,0.006446225,0.017889611
0.01443347,0.0106719835,0.03141732
0.0018448209,0.0038778007,0.017861394
0.0037696091,0.008497135,0.014226093
0.0045548845,0.0033941267,0.016023772
0.016994052,0.004616581,0.024720604
0.018982138,0.013133794,0.17251742
0.012493294,0.0030390862,0.017577427
0.0066273995,0.0050686216,0.030805057
0.014495184,,0.01983627
0.004828813,,0.023541981
0.0040308093,,0.01552366
0.0040749838,,0.018382376
0.004161363,,0.016463742
0.006493989,,0.018416336
0.006005568,,0.028679155
0.0041904743,,0.024720604
0.0031976562,,0.031806897
0.0022479321,,0.015691021
0.004941756,,0.020989234
0.0068213344,,0.011241123
0.0056913793,,0.016268564
0.0032251703,,0.024267757
0.0075631277,,0.018729186
0.011686965,,0.02281907
0.0042770053,,0.022658698
0.003672665,,0.024833025
0.015238564,,0.02531085
0.005586218,,0.024275115
0.0029861704,,0.018852979
0.0036835752,,0.11853089
0.004516385,,0.020050956
0.0066291676,,0.014961972
0.00545897,,0.01429
0.0040219906,,0.020098815
0.0043868306,,0.028165355
0.0059753694,,0.019912323
0.0034639619,,0.028966988
0.013284515,,0.038743272
0.005106419,,0.018289333
0.008200496,,0.03255652
0.019579029,,0.01756112
0.010692597,,0.12981813
0.004389378,,0.01592902
0.003539902,,0.017983345
0.0042610294,,0.032847907
0.0028976507,,0.029450908
0.005613472,,0.021034652
0.004100289,,0.02117394
0.026854023,,0.0151169775
0.011022251,,0.020385275
0.009818212,,0.025994958
0.0033153892,,0.022062302
0.0039677178,,0.019088501
0.025219077,,0.019829703
0.015023847,,0.024639735
0.005841559,,0.016444802
0.003353459,,0.019022433
0.009415616,,0.015548252
0.019484608,,0.033353437
0.022213237,,0.01859804
0.017757803,,0.016255653
0.014356762,,0.02705166
0.012108468,,0.01655761
0.0036489973,,0.01925823
0.0034032946,,0.017964123
0.003726796,,0.019603387
0.0035419168,,0.017950779
0.0031887721,,0.006036047
0.0027789965,,0.017933574
0.004725102,,0.020007944
0.004564055,,0.014895893
0.0041448073,,0.023937827
0.019269451,,0.021054938
0.015359253,,0.015018349
0.011202226,,0.02785384
0.004656724,,0.017461346
0.008414984,,0.03172865
0.019080615,,0.026769517
0.0025018055,,0.026997343
0.0070262593,,0.030580511
0.008060879,,0.018423306
0.005703596,,0.018478649
0.004009543,,0.023843901
0.005122703,,0.016875045
0.0033222258,,0.014772284
0.01717576,,0.02667055
0.01586156,,0.027372977
0.005118799,,0.015157469
0.006148584,,0.026956743
0.0029516686,,0.026625441
0.022510767,,0.019172082
0.0023091359,,0.017112968
0.014639302,,0.015993087
0.0035037687,,0.026403485
0.009103349,,0.019342644
0.0033616181,,0.03816758
0.013297333,,0.01941309
0.0032181179,,0.037347604
0.0074227694,,0.01941161
0.0057525896,,0.0143713625
0.004029068,,0.08212457
0.0035558518,,0.023414597
0.002000247,,0.02397687
0.0052994066,,0.01935632
0.006327718,,0.019979907
0.0106732575,,0.017566303
0.003331234,,0.019915793
0.0038699433,,0.020648649
0.008786631,,0.014632657
0.018626695,,0.01618102
0.0036714596,,0.018180734
0.003270989,,0.019440318
,,0.028420495
,,0.017656537
,,0.01909784
,,0.018921865
,,0.01670344
,,0.024390096
,,0.019163415
,,0.017754305
,,0.018920764
,,0.015740717
,,0.023694813
,,0.022408837
,,0.022545366
,,0.0131352395
,,0.031228505
,,0.035373252
,,0.018056823
,,0.017574705
,,0.036418032
,,0.0772731
,,0.019918628
,,0.02137578
,,0.03127555
,,0.020518705
,,0.02393555
,,0.031048208
,,0.018584827
,,0.03378853
,,0.037665237
,,0.020448925
,,0.020063901
,,0.017842216
,,0.020573683
,,0.011218588
,,0.02200471
,,0.019789053
