loss,loss_v,anomalous_test_data_loss
0.004063262,0.029024778,0.014914473
0.004716098,0.009641587,0.019363735
0.0027034122,0.0049803215,0.02115275
0.0024390335,0.020718751,0.017489115
0.0033610044,0.011187493,0.03086595
0.010386236,0.0032829314,0.017405493
0.0031220473,0.0030470965,0.013783284
0.003279778,0.007621147,0.015648993
0.003432459,0.0022259718,0.02419175
0.007701907,0.0050304583,0.17046648
0.007241109,0.009469533,0.015221088
0.01238288,0.008440919,0.030255288
0.0032653755,0.006082836,0.019397471
0.011774804,0.0023581162,0.023090323
0.005206634,0.006999759,0.015157181
0.006181812,0.0036095744,0.017968964
0.0034361833,0.019110164,0.016068848
0.0032262132,0.004159044,0.017983736
0.005421195,0.002848883,0.028133318
0.0029027823,0.0036156767,0.02419175
0.009002176,0.0044382573,0.031305112
0.0027588129,0.007597908,0.015330068
0.023113074,0.013064127,0.020543369
0.021986691,0.0041398704,0.010761279
0.00926163,0.009508696,0.015957385
0.005213628,0.00425992,0.021012096
0.0040373723,0.011709423,0.018332416
0.0030488688,0.0061951373,0.020194089
0.0045927693,0.005748773,0.022194726
0.0063035674,0.0031327081,0.02437749
0.018136477,0.0029534476,0.024808615
0.008783736,0.0031359324,0.02372978
0.04329139,0.014707278,0.018490123
0.0038947572,0.006612292,0.13449477
0.011946935,0.009382205,0.01959234
0.0052900272,0.003871688,0.014571096
0.003974547,0.0022669218,0.013842867
0.005084302,0.010693413,0.019681709
0.011557342,0.0049882946,0.027718462
0.002962835,0.0034832815,0.019451385
0.007326642,0.012124527,0.028452829
0.010335239,0.0077069574,0.036187347
0.0033003527,0.0053871437,0.017850043
0.011264962,0.0031380046,0.03201218
0.009102522,0.0026819576,0.017213257
0.009289018,0.0079010865,0.12777077
0.029031003,0.0028255715,0.015577838
0.0066240225,0.0034895092,0.017577993
0.0047152075,0.026358962,0.03233228
0.0039271945,0.0064576627,0.028768025
0.007674224,0.0066051558,0.02063402
0.0056561227,0.015042623,0.020715808
0.0052635246,0.003367914,0.014761996
0.02412919,0.0043096524,0.019974446
0.0024484287,0.021480693,0.023594683
0.0075709354,0.0071151205,0.021654485
0.007606136,0.0038640674,0.01864229
0.0027753299,0.0026379216,0.01940821
0.003675691,0.005034287,0.024169676
0.004205785,0.0025224306,0.016062373
0.006168377,0.0025565855,0.018632565
0.0055649965,0.026975648,0.015183664
0.004025932,0.022637578,0.032760452
0.003114689,0.0051780385,0.018201878
0.0058783996,0.0046526776,0.015902972
0.003559513,0.026481979,0.026565783
0.0025795617,0.00266496,0.01619768
0.0025560034,0.0026848868,0.01889429
0.01207888,0.002651383,0.017579945
0.0035642919,0.004249858,0.019235736
0.0032504825,0.0068155937,0.017557515
0.0040899646,0.009853299,0.0058047683
0.0047789705,0.0039674453,0.01759548
0.0034572594,0.0031559907,0.019562311
0.022346301,0.002652376,0.014401879
0.004674911,0.010556265,0.023516728
0.014443721,0.0021435854,0.017841404
0.0024899244,0.0033415218,0.01455468
0.010296737,0.003986916,0.030516108
0.006860959,0.0038352301,0.017074795
0.021220751,0.008599109,0.03138054
0.02110287,0.005898474,0.02632154
0.0072457013,0.010915308,0.02653992
0.0065434016,0.0116420165,0.02984959
0.0066575487,0.0054787225,0.01804064
0.0030948862,0.004572262,0.018127913
0.013150618,0.006061847,0.023395158
0.011002992,0.025247708,0.016439332
0.006029807,0.007319163,0.014421367
0.012140443,0.004594405,0.026249953
0.0038905616,0.008090107,0.026838819
0.007072909,0.0025646545,0.014803804
0.003115359,0.0026255238,0.026422402
0.006549306,0.0048087263,0.02615492
0.008264699,0.0023544084,0.01869621
0.004455488,0.0022655188,0.01670675
0.0031421639,0.0024493237,0.015648922
0.01910122,0.011631449,0.025855124
0.0124279335,0.0019369494,0.018951675
0.0034518999,0.034576382,0.037581515
0.016040673,0.0033591213,0.019022403
0.0051046037,0.0027990593,0.036742155
0.0058071683,,0.01900397
0.008679584,,0.014004585
0.014985468,,0.079704195
0.0028680647,,0.02299361
0.0054488126,,0.020632599
0.0026750558,,0.018895889
0.0051112245,,0.019522933
0.0035528338,,0.01714846
0.0041611777,,0.01949318
0.002308807,,0.020243077
0.0022692902,,0.014196613
0.0035896895,,0.015780466
0.003562678,,0.01779244
0.0116045,,0.019030789
0.004117762,,0.027903343
0.003718187,,0.017227082
0.008369351,,0.018608065
0.0033281462,,0.018564418
0.0018033843,,0.016187863
0.013263111,,0.023954084
0.009310431,,0.018763194
0.0032342186,,0.017354954
0.002308685,,0.018493949
0.0044997134,,0.01545311
0.008338774,,0.023257405
0.0053046853,,0.019823046
0.003677298,,0.019790994
0.013059554,,0.012699305
0.015772829,,0.030674523
0.0024196405,,0.034578547
0.0028276884,,0.017698923
0.002327345,,0.01719491
0.003773748,,0.035563797
0.0038303991,,0.09396114
0.0062196204,,0.017856142
0.0026738585,,0.020930983
0.0026291544,,0.030739836
0.0023433687,,0.0199321
0.0026238214,,0.023493296
0.003098325,,0.030528
0.0032012064,,0.018171428
0.004077611,,0.033312947
0.0022430022,,0.03534453
0.0025000786,,0.019971134
0.0027264059,,0.019682065
0.0023784328,,0.017465424
0.009747077,,0.020151002
0.0042608827,,0.00945784
0.0036311324,,0.02181414
0.0031372102,,0.01938586
0.015672125,,
0.0030950725,,
0.0058082864,,
0.009031677,,
0.002646718,,
0.004325992,,
0.0041182977,,
0.011724143,,
0.008094415,,
0.016133377,,
0.008148046,,
0.005823873,,
0.02492064,,
0.0032300744,,
0.024287516,,
0.01914647,,
0.0036445179,,
0.005174549,,
0.016070196,,
0.00515693,,
0.007533623,,
0.0022977411,,
0.0021446475,,
0.005088209,,
0.0028905624,,
0.004007628,,
0.0067721363,,
0.0036029106,,
0.0037595825,,
0.004571838,,
0.0031104742,,
0.002777812,,
0.008504317,,
0.0087925745,,
0.0024888136,,
0.003557111,,
0.0036920563,,
0.0034001274,,
0.0068470086,,
0.010473479,,
0.0045994897,,
0.026701702,,
0.021059774,,
0.004519309,,
0.002270085,,
0.003738276,,
0.04196089,,
0.0024105501,,
0.012918934,,
0.002534171,,
0.0031321372,,
0.004299669,,
0.0053224214,,
0.0044868076,,
0.005901089,,
0.005146926,,
0.017248424,,
0.009089657,,
0.006455984,,
0.0039139036,,
0.0053936895,,
0.0043267147,,
0.0068767522,,
0.0025176944,,
0.005914237,,
0.0026013716,,
0.010868796,,
0.025580248,,
0.003961139,,
0.003361887,,
0.0031207956,,
0.0077920393,,
0.005096125,,
0.0051071527,,
0.003926451,,
0.004378531,,
0.016519455,,
0.0035270117,,
0.0028997064,,
0.0031620672,,
0.0037151289,,
0.0029648112,,
0.0051029194,,
0.0034107715,,
0.017957142,,
0.0033258924,,
0.0031171672,,
0.0027294124,,
0.009484722,,
0.008346249,,
0.005205802,,
0.0019421233,,
0.011955284,,
0.0038470104,,
0.005279338,,
0.0056531653,,
0.0018391086,,
0.004349563,,
0.005169318,,
0.0028878923,,
0.006029694,,
0.004362933,,
0.013058323,,
0.011898524,,
0.0040005157,,
0.005804409,,
0.0026022901,,
0.010767512,,
0.0023330157,,
0.004639108,,
0.008584059,,
0.014259887,,
0.0041251094,,
0.0033417663,,
0.013549768,,
0.0041899234,,
0.011006963,,
0.0026064243,,
0.010304145,,
0.011525656,,
0.011385653,,
0.008204817,,
0.010361261,,
0.0046770833,,
0.0026006098,,
0.0028279193,,
0.0033576963,,
0.0037348897,,
0.010950285,,
0.010091574,,
0.0056982306,,
0.002112125,,
0.003479329,,
0.01016345,,
0.010005844,,
0.005600035,,
0.002139695,,
0.0042639105,,
0.008348345,,
0.003238681,,
0.008923182,,
0.0035819774,,
0.0031955037,,
0.0038414903,,
0.00832442,,
0.0021519794,,
0.012958117,,
0.0055133277,,
0.004406789,,
0.002359945,,
0.0037817815,,
0.0030376853,,
0.0021631827,,
0.0037237518,,
0.0042694844,,
0.012087231,,
0.0076524913,,
0.0032349552,,
0.003919247,,
0.0067307674,,
0.001958143,,
0.0027581267,,
0.0049830885,,
0.002544923,,
0.009155829,,
0.0079558315,,
0.018809026,,
0.0059341565,,
0.009577829,,
0.010379593,,
0.004683584,,
0.0018913606,,
0.003027119,,
0.0024047948,,
0.0023117794,,
0.011522795,,
0.005581142,,
0.0054439344,,
0.0026512134,,
0.0027097918,,
0.0035922413,,
0.008523001,,
0.0038926287,,
0.0056684366,,
0.0032115856,,
0.009508836,,
0.0024739818,,
0.017160146,,
0.008610313,,
0.012452249,,
0.00421086,,
0.0027068348,,
0.004818103,,
0.007068073,,
0.007869371,,
0.006302276,,
0.0032327252,,
0.0050184843,,
0.0061396756,,
0.0024839083,,
0.0026604524,,
0.007381587,,
0.0039896946,,
0.0066300607,,
0.010826099,,
0.006527446,,
0.0038462451,,
0.0028479274,,
0.017146247,,
0.0074044853,,
0.0038849062,,
0.008091746,,
0.005279394,,
0.0063389875,,
0.0028961005,,
0.006009076,,
0.0053641032,,
0.010521583,,
0.003564494,,
0.009580941,,
0.0028149225,,
0.012224283,,
0.014485284,,
0.0045290138,,
0.018215302,,
0.004743764,,
0.0048052385,,
0.009233466,,
0.005067364,,
0.008628819,,
0.009744686,,
0.0042605116,,
0.0045473254,,
0.0026056105,,
0.0061649885,,
0.016971292,,
0.0027602643,,
0.003339519,,
0.002775112,,
0.0032431406,,
0.012770671,,
0.003483202,,
0.0020160484,,
0.0041063777,,
0.0025795987,,
0.008099635,,
0.002907496,,
0.026368173,,
0.0034624494,,
0.0061125457,,
0.0034252924,,
0.008302111,,
0.0028371394,,
0.0030317067,,
0.008968553,,
0.0037967646,,
0.016360074,,
0.0035238024,,
0.006297341,,
0.008352929,,
0.008928229,,
0.008673769,,
0.003571037,,
0.0051334067,,
0.0040665497,,
0.006201919,,
0.0036200618,,
0.0044955797,,
0.026846645,,
0.0032857365,,
0.005634029,,
0.0067188255,,
0.004960581,,
0.0025240218,,
0.00605537,,
0.0038867202,,
0.010458551,,
0.0039856546,,
0.003147088,,
0.01166842,,
0.0038906054,,
0.0038655994,,
0.013255056,,
0.0023005458,,
0.0026816812,,
0.010351003,,
0.0039604306,,
0.007818648,,
0.0027251514,,
0.004274891,,
0.016941965,,
0.0030734416,,
0.02106413,,
0.005537015,,
0.015892869,,
0.0044448473,,
0.0022844065,,
0.002348521,,
0.012288348,,
0.021446688,,
0.013314893,,
0.013997689,,
0.0046692835,,
0.008773921,,
0.003525763,,
0.0034065442,,
0.0073739067,,
0.0044372943,,
0.00947395,,
0.008500671,,
0.01989887,,
0.002866211,,
0.0052426173,,
0.0031366379,,
0.0037859364,,
0.01562918,,
0.0033137158,,
0.0046284567,,
0.0029753204,,
0.0102621075,,
0.0027402958,,
0.0034049256,,
0.007966773,,
0.0064205327,,
0.004153536,,
0.0022608743,,
0.003433575,,
0.0026982303,,
0.010285341,,
0.007147497,,
0.004499338,,
0.010201851,,
0.003235676,,
0.003788899,,
0.002434084,,
0.00354884,,
0.0038691228,,
0.005794344,,
0.004549538,,
0.0023996064,,
0.0024940989,,
0.0035382733,,
0.017891455,,
0.0036108594,,
0.0037203596,,
0.005289011,,
0.007740159,,
0.0075224303,,
0.0023353898,,
0.005452922,,
0.0026734418,,
0.0077458452,,
0.0029222767,,
0.0061239167,,
0.0044979425,,
0.012757614,,
0.00310773,,
0.0020030881,,
0.018622044,,
0.0026242174,,
0.009687143,,
0.0068599596,,
0.003757106,,
0.0063176453,,
0.012261897,,
0.004963083,,
0.018447299,,
0.0040192623,,
0.003015105,,
0.0055197407,,
0.0064635593,,
0.0027547332,,
0.012183257,,
0.0027182817,,
0.0021938581,,
0.017575076,,
0.019960267,,
0.0047515533,,
0.0023546594,,
0.0037598591,,
0.0039043922,,
0.005268567,,
0.003134733,,
0.00447523,,
0.008984058,,
0.008665935,,
0.002693818,,
0.002851368,,
0.002544346,,
0.008020719,,
0.0039339634,,
0.0037601572,,
0.0023471082,,
0.007108685,,
0.011767047,,
0.0029844886,,
0.010955158,,
0.007674618,,
0.0037427365,,
0.0070831687,,
0.0035893647,,
0.0027718141,,
0.023669846,,
0.0034950257,,
0.004656167,,
0.0029074887,,
0.0053834207,,
0.01631227,,
0.009672953,,
0.007469529,,
0.014492422,,
0.008241542,,
0.011173432,,
0.0031628516,,
0.002468414,,
0.01582593,,
0.005230993,,
0.0067262053,,
0.0075303223,,
0.0030046126,,
0.0061711245,,
