loss,loss_v,anomalous_test_data_loss
0.0024289354,0.00567318,0.0072114426
0.0006146167,0.004410678,0.0108275665
0.00091671734,0.002954324,0.008435875
0.0011888171,0.0049519357,0.008477478
0.002537676,0.005224893,0.11282439
0.007207436,0.0015654512,0.009145037
0.0010204763,0.0018441408,0.008890953
0.0013040226,0.0046450333,0.0076089534
0.0033823212,0.0016931092,0.009699386
0.0006893894,0.003157746,0.011379926
0.00077355705,0.004541081,0.007961591
0.0006083488,0.0007897513,0.0101402765
0.0017866356,0.0055598305,0.008844248
0.00068101083,0.0012620426,0.00092895335
0.0033996264,0.0040722718,0.006643119
0.0006291764,0.0026386501,0.007107369
0.000811056,0.000727599,0.006796827
0.0028809197,0.002650583,0.009046497
0.0029560577,0.001166559,0.0076823626
0.0009279535,0.0029418124,0.00719065
0.0002647435,0.0017096627,0.01047159
0.0020153516,0.0005017918,0.018719634
0.007725818,0.002759805,0.007952244
0.005514227,0.00094405445,0.0104650585
0.0042473893,0.006256901,0.08323734
0.0010475024,0.0024660334,0.0063670375
0.0011861762,0.007523391,0.0077014603
0.002666454,0.0009236084,0.01035733
0.00082114013,0.00057749375,0.009681866
0.0033247012,0.0022380815,0.0078248
0.0060193986,0.0015408254,0.0050157877
0.0050602863,0.0024707178,0.006999248
0.011368507,0.006242024,0.008444021
0.003280692,0.0009904101,0.010350335
0.0055235396,0.00474548,0.019708097
0.0029660917,0.0028363077,0.008371816
0.003160552,0.0014846629,0.008212212
0.00223261,0.0057602716,0.0073552453
0.004728101,0.0037743095,0.008966976
0.00092207204,0.0023254373,0.008891051
0.005309934,0.0043823584,0.003826201
0.0053971224,0.00093803654,0.008260384
0.0016019962,0.0042688674,0.0072636134
0.00050784164,0.0019948545,0.008465266
0.005608298,0.0018202859,0.007834879
0.0010553254,0.0012791668,0.009312975
0.0055005574,0.0020906702,0.0077278414
0.0041333195,0.0025435283,0.008162146
0.002776252,0.0061045983,0.007940841
0.002869713,0.0006341696,0.008222751
0.0013534707,0.002026025,0.006689524
0.0040093223,0.010090903,0.0070233946
0.0014969301,0.0009093734,0.0075480468
0.005110095,0.0028683029,0.009609342
0.0014233906,0.008806634,0.008696628
0.004243898,0.0037327239,0.01470825
0.0045365556,0.0023198857,0.0086334525
0.0013726734,0.0020433217,0.0072699636
0.0034596983,0.0010662364,0.0075509585
0.0010953919,0.0012489303,0.00701129
0.0011108852,0.0012384574,0.0077174716
0.003029149,0.00646366,0.009605085
0.0008166341,0.0065610656,0.0068840794
0.00142411,0.0012475882,0.0072973487
0.0050935815,0.0031352509,0.008357176
0.0012637911,0.0073910654,0.007391298
0.0018488584,0.0023384306,0.00806689
0.0018548024,0.0017233043,0.0069524087
0.011679321,0.0014784992,0.0068218927
0.00070514996,0.0026446963,0.05586287
0.0018338213,0.0045205993,0.008690782
0.0026477613,0.0007829308,0.008620763
0.0034134185,0.0030343318,0.005716311
0.0021990717,0.002368894,0.0071433806
0.006550288,0.0018140846,0.0108296275
0.004267001,0.0011926881,0.029063523
0.0070526986,0.0013347483,0.0069796867
0.0013032776,0.0022010624,0.019471975
0.0044587054,0.0028411502,0.008435875
0.004751937,0.001560159,0.009355904
0.0054894774,0.00069778826,0.0061845947
0.0052252593,0.00047757177,0.029613039
0.0050511807,0.0006797153,0.008523484
0.00092175155,0.0060846205,0.007549312
0.00076970994,0.0037760164,0.0079301195
0.0017994047,0.0032018952,0.01136367
0.0042657624,0.0044622165,0.00847545
0.0014373306,0.0065116193,0.0077879396
0.0011321792,0.0008203581,0.0069305412
0.006948145,0.0011516908,0.004066535
0.0027726658,0.0041626915,0.008800103
0.00073200505,0.0021477838,0.0068354043
0.0011281222,0.0023714502,0.0067073493
0.0033148674,0.0034930175,0.011435376
0.00055033754,0.0010969333,0.0064618993
0.003051606,0.0018324385,0.0071692825
0.0016133101,0.00203692,0.014969952
0.006212438,0.005125295,0.006349781
0.0050484263,0.0016228667,0.006672476
0.0020604786,0.0091442065,0.0065241638
0.006725608,0.0023084783,0.007715687
0.0039143777,0.0022498576,0.009475235
0.0028685573,,0.0009847357
0.0005742924,,0.008021672
0.0047213193,,0.0065779537
0.0018991939,,0.008052547
0.0010748549,,0.0008574717
0.0017066834,,0.0071872007
0.0012361485,,0.010400617
0.0021042507,,0.020350123
0.0031827718,,0.0065017007
0.0011004518,,0.0090630455
0.0018490553,,0.007325411
0.0028930183,,0.007222464
0.0017847434,,0.0066807196
0.00053849973,,0.0075041815
0.002480667,,0.006726425
0.0025937082,,0.0076961927
0.005302513,,0.005188147
0.0018120481,,0.00864933
0.0020599223,,0.007998001
0.0049329423,,0.009883519
0.005739204,,0.010898481
0.001441875,,0.008205711
0.001672078,,0.008238287
0.0036560856,,0.008750235
0.0039800536,,0.008672442
0.0035143725,,0.009037583
0.0011265549,,0.004384609
0.006945034,,0.010582055
0.0068209996,,0.0046904217
0.001377408,,0.0077364296
0.0016207504,,0.006732931
0.0015402524,,0.008901149
0.002943233,,0.010177592
0.001109614,,0.008190058
0.0011141276,,0.009110338
0.0014901744,,0.0087648155
0.0013057626,,0.0046235807
0.0019891998,,0.008295934
0.0011833359,,0.0033052752
0.00095750653,,0.00692815
0.0021975788,,0.0069005936
0.0010401346,,0.009269672
0.0015723227,,0.007052101
0.002035684,,0.009632413
0.0019191768,,0.009630375
0.0015894246,,0.007939282
0.005091137,,0.007468037
0.0025097716,,0.006616583
0.001989768,,0.0062154443
0.0010582545,,0.009521522
0.0054535656,,0.0070826826
0.0017043772,,0.008287433
0.003814384,,0.0070463126
0.004530125,,0.008276167
0.002327841,,0.008316197
0.0011893295,,0.008742738
0.0027034758,,0.008844479
0.0058953767,,
0.0048979083,,
0.011471444,,
0.003922936,,
0.0038971554,,
0.0062616337,,
0.0012575027,,
0.009498828,,
0.0061817956,,
0.0020426188,,
0.0043159844,,
0.004119004,,
0.0030544342,,
0.0046700337,,
0.0019848116,,
0.0022930847,,
0.0011532371,,
0.0029302186,,
0.001318042,,
0.004747654,,
0.0031993275,,
0.0026184462,,
0.0027990711,,
0.002770994,,
0.0022859469,,
0.0011268092,,
0.00398446,,
0.001454935,,
0.0019596412,,
0.0023550533,,
0.0009455976,,
0.005975723,,
0.0054022227,,
0.0007079562,,
0.0050485595,,
0.0056921225,,
0.0009578494,,
0.0023532722,,
0.0025175936,,
0.0061289505,,
0.0017012724,,
0.0047267475,,
0.0017388324,,
0.0007601588,,
0.0013646056,,
0.0010313749,,
0.0024824508,,
0.003184507,,
0.0013557184,,
0.005995514,,
0.007439442,,
0.00466286,,
0.0024257726,,
0.0031414505,,
0.0033405742,,
0.0011584109,,
0.0010726618,,
0.00074819615,,
0.0020418495,,
0.0063167834,,
0.0060828305,,
0.0025469195,,
0.0011192493,,
0.0026458064,,
0.003641368,,
0.0028242033,,
0.0009160315,,
0.002202533,,
0.002944005,,
0.006081782,,
0.0041657747,,
0.0011135085,,
0.0021229603,,
0.0029331848,,
0.002390711,,
0.0029557396,,
0.0020458864,,
0.009338045,,
0.0012548817,,
0.0009207183,,
0.0009792824,,
0.004857164,,
0.00062628405,,
0.0006796369,,
0.0017425766,,
0.0046196007,,
0.0022563648,,
0.00079754693,,
0.0009695787,,
0.0015603361,,
0.0017343081,,
0.0019489345,,
0.0018284164,,
0.0038361836,,
0.003192735,,
0.0070420206,,
0.0040904954,,
0.0009775021,,
0.0029963285,,
0.0022310633,,
0.0047559254,,
0.0014778407,,
0.0038484614,,
0.00042804974,,
0.00071220985,,
0.0017872822,,
0.0017115651,,
0.0006806368,,
0.0011465127,,
0.0040929494,,
0.0013042977,,
0.0005586752,,
0.0039856248,,
0.0054478743,,
0.0039510266,,
0.0004965604,,
0.0011342894,,
0.0014131988,,
0.0021690999,,
0.0020301824,,
0.0023381538,,
0.006612735,,
0.005469642,,
0.0028659615,,
0.0020032353,,
0.0007677159,,
0.004517011,,
0.0007991388,,
0.003829809,,
0.0023965964,,
0.0025128743,,
0.0041125175,,
0.0013376554,,
0.0008023255,,
0.0022113652,,
0.0014486602,,
0.0024217407,,
0.005495207,,
0.0015671981,,
0.00507762,,
0.0033762201,,
0.0032570849,,
0.0013572384,,
0.0029668093,,
0.0023932788,,
0.0016803857,,
0.0027370586,,
0.0013135244,,
0.0041126516,,
0.004204474,,
0.0026493175,,
0.0034075563,,
0.0041595665,,
0.0014987359,,
0.0011489706,,
0.0009894032,,
0.0013523215,,
0.0048584198,,
0.00032496618,,
0.0077955355,,
0.0006364088,,
0.0061401185,,
0.0053504645,,
0.0029199019,,
0.0016015269,,
0.0021571142,,
0.0012659391,,
0.0011888545,,
0.004061593,,
0.0032575037,,
0.0018361504,,
0.0019689586,,
0.0015290004,,
0.0021562607,,
0.0009498545,,
0.003061889,,
0.0034536747,,
0.0009093264,,
0.005351635,,
0.0021914379,,
0.0047230287,,
0.004928336,,
0.0053705904,,
0.0010338838,,
0.001833455,,
0.0034633654,,
0.0051112915,,
0.006161463,,
0.00092022703,,
0.00086655054,,
0.001416824,,
0.0035721462,,
0.0014182449,,
0.0025172196,,
0.0012778457,,
0.00107551,,
0.003667665,,
0.0054162536,,
0.0051980256,,
0.0014919965,,
0.0009423844,,
0.00059760764,,
0.004247038,,
0.0016144993,,
0.006588908,,
0.0036385756,,
0.004652578,,
0.001222548,,
0.0037609069,,
0.0029854851,,
0.0040980824,,
0.0024661878,,
0.0044111065,,
0.001755349,,
0.008120294,,
0.004245453,,
0.002895884,,
0.008804222,,
0.0006987587,,
0.0011392595,,
0.0044460287,,
0.0030365533,,
0.00081694545,,
0.0063526127,,
0.0027593866,,
0.003180948,,
0.0011596583,,
0.004270468,,
0.0075936248,,
0.0020922415,,
0.0028683916,,
0.0014753185,,
0.0019886235,,
0.00594747,,
0.002568578,,
0.00136479,,
0.0026679884,,
0.0016641553,,
0.00090710795,,
0.0015698407,,
0.008540726,,
0.0023224049,,
0.0040683267,,
0.0026068706,,
0.0047835573,,
0.0013424043,,
0.0015178625,,
0.0048849047,,
0.0033303753,,
0.0073285927,,
0.0034523262,,
0.00451146,,
0.0011093669,,
0.0034319812,,
0.0049588266,,
0.0025812627,,
0.0033423593,,
0.003584325,,
0.003965831,,
0.00210162,,
0.003535284,,
0.0077709206,,
0.0023494395,,
0.0027082644,,
0.0005804305,,
0.0026851639,,
0.0018134214,,
0.0051594605,,
0.0029183107,,
0.006084152,,
0.0034474113,,
0.0026099232,,
0.004224112,,
0.00407224,,
0.001280422,,
0.00038625312,,
0.0015709564,,
0.00083398627,,
0.0005543392,,
0.0029716175,,
0.005986899,,
0.0014580126,,
0.002612358,,
0.009037928,,
0.0024434,,
0.005540677,,
0.003274315,,
0.005828196,,
0.0019358167,,
0.001787777,,
0.0015883651,,
0.0005214825,,
0.006102232,,
0.0011595846,,
0.0051838844,,
0.003026256,,
0.0028592786,,
0.0020443893,,
0.00089487823,,
0.0037709947,,
0.0024927643,,
0.0063111386,,
0.0003878333,,
0.0052118334,,
0.00081337144,,
0.0039839256,,
0.0011578213,,
0.0022082624,,
0.00479535,,
0.0018342095,,
0.0035576709,,
0.0024765155,,
0.0053181187,,
0.00080763013,,
0.0026116974,,
0.006875304,,
0.003493061,,
0.0029476944,,
0.0018677687,,
0.0021475411,,
0.0021556662,,
0.0005443694,,
0.006002199,,
0.0027316732,,
0.0065617342,,
0.0019154488,,
0.0023030473,,
0.0022513075,,
0.0019847443,,
0.0012972049,,
0.0042994646,,
0.0011669967,,
0.0025073213,,
0.0015672237,,
0.0032814357,,
0.0043832026,,
0.0030431577,,
0.00077497656,,
0.00335904,,
0.0008375422,,
0.00425698,,
0.0012031916,,
0.0032281752,,
0.0017374484,,
0.0035550783,,
0.0026385083,,
0.004175008,,
0.0050671473,,
0.0029458813,,
0.0020375093,,
0.0016057338,,
0.005085358,,
0.0015468047,,
0.0003903779,,
0.00406115,,
0.0025747682,,
0.0005623481,,
0.0006140317,,
0.0034569756,,
0.0055081435,,
0.002503068,,
0.00088314834,,
0.0033954673,,
0.004881105,,
0.0015207616,,
0.004604653,,
0.0017643673,,
0.0021523288,,
0.0053393138,,
0.0061452095,,
0.0031122619,,
0.0010680838,,
0.0024919736,,
0.0022925234,,
0.0011928064,,
0.0020184307,,
0.002874356,,
0.0057862713,,
0.00062814896,,
0.0013397312,,
0.002121525,,
0.0014660481,,
0.0037774418,,
0.002630722,,
0.0033019984,,
0.0019681181,,
0.0031160282,,
0.004320302,,
0.0009845054,,
0.004313747,,
0.0011077635,,
0.002421073,,
0.00073555997,,
0.0024618614,,
0.002390478,,
0.008203235,,
0.0012945997,,
0.000692863,,
0.0017846958,,
0.0007304975,,
0.0072276876,,
0.00038478314,,
0.004881464,,
0.001250594,,
0.00073330174,,
0.000661493,,
0.0012820651,,
0.0014307614,,
0.0057736435,,
0.003835586,,
0.003579805,,
0.004027823,,
0.0021088074,,
0.0045127906,,
0.0018912909,,
0.0026937022,,
0.0006243465,,
0.0044222386,,
0.0033849722,,
0.005083132,,
0.0026405186,,
0.00083193363,,
0.0029521973,,
0.0017671664,,
0.0055780993,,
0.0026978732,,
0.0028162822,,
0.006990287,,
0.0014266819,,
0.0009846527,,
0.0033810548,,
0.0005729563,,
0.002730001,,
0.0025860853,,
0.0031559754,,
0.00584341,,
0.00228551,,
0.002013932,,
0.0049113715,,
0.0028032588,,
0.0013370129,,
0.0023716046,,
0.0007922252,,
0.0073706023,,
0.0026328722,,
0.0029495547,,
0.005841413,,
0.0018789369,,
0.00092861406,,
0.0028151616,,
0.004286805,,
0.0018203127,,
0.004423933,,
0.005626757,,
0.0009650882,,
0.01109222,,
0.0016575131,,
0.00051315094,,
0.0037438397,,
0.0017910582,,
0.005513496,,
0.0010798333,,
0.0030047798,,
0.0060151718,,
0.0013229274,,
0.0021802413,,
0.0051033753,,
0.001645741,,
0.0022255776,,
0.001904263,,
0.0013363664,,
0.004876519,,
0.0022664645,,
0.0021114943,,
0.0016656817,,
0.0042851004,,
0.0012324328,,
0.0006139514,,
0.0038597865,,
0.0052998853,,
0.0071633696,,
0.00042647158,,
0.004667504,,
0.006228111,,
0.0041388334,,
0.0073256143,,
0.00074239686,,
0.0021777328,,
0.0012331799,,
0.0027322455,,
0.00217512,,
0.0034671735,,
0.002479837,,
0.00075152033,,
0.0046770787,,
0.000867954,,
0.0026681295,,
0.0021222204,,
0.0015012459,,
0.0048516598,,
0.0006048381,,
0.005553158,,
0.00034115263,,
0.005743176,,
0.0007848586,,
0.0021469537,,
0.0021497335,,
0.0022790865,,
0.0008826177,,
0.004874612,,
0.0020958926,,
0.0007139359,,
0.00059618306,,
0.0028011834,,
0.0023736258,,
0.0030523476,,
0.0006847013,,
0.0038885756,,
0.004427021,,
0.0009448467,,
0.0038952464,,
0.0029619688,,
0.0015181606,,
0.0007064313,,
0.0034038143,,
0.0012926272,,
0.0022296447,,
0.0018087398,,
0.0043728184,,
0.0021400594,,
0.00092193665,,
0.0038143129,,
0.0008521422,,
0.005875759,,
0.0025335362,,
0.0023516556,,
0.002694282,,
0.0034396825,,
0.0018449686,,
0.0026342098,,
0.0015672332,,
0.0071368706,,
0.0010923835,,
0.005472275,,
0.002135528,,
0.002771791,,
0.002969899,,
0.004536509,,
0.0011150962,,
0.00060927746,,
0.0065893116,,
0.0020959666,,
0.004780048,,
0.0034077063,,
0.0065140543,,
0.0032371727,,
0.00043041608,,
