0,0.029996859
1,0.35317728
2,0.057048783
3,0.013337639
4,0.109547235
5,0.048644274
6,0.07069897
7,0.21340106
8,0.05962984
9,0.0543602
10,0.027653998
11,0.066589035
12,0.3848164
13,0.039715093
14,0.20512159
15,0.052155066
16,0.07608649
17,0.074653275
18,0.013799194
19,0.005206446
20,0.055568576
21,0.016375974
22,0.046248976
23,0.024494419
24,0.0643555
25,0.06578282
26,0.011662237
27,0.020765245
28,0.08711205
29,0.17722134
30,0.18066023
31,0.22114767
32,0.11327515
33,0.031455312
34,0.059221994
35,0.04078832
36,0.32166347
37,0.080489
38,0.20150769
39,0.080173425
40,0.13753885
41,0.07451347
42,0.00943721
43,0.080493696
44,0.059503242
45,0.13016199
46,0.14849074
47,0.34723246
48,0.05376519
49,0.027882606
50,0.15953355
51,0.11517943
52,0.11327515
53,0.13333099
54,0.118478276
55,0.10454005
56,0.14325109
57,0.08429555
58,0.01838764
59,0.10907591
60,0.07509181
61,0.06750632
62,0.06531298
63,0.32256803
64,0.036113538
