0,0.32492465
1,0.32552013
2,0.32419515
3,0.3209596
4,0.3209596
5,0.32605568
6,0.32298967
7,0.32312128
8,0.32530978
9,0.32407165
10,0.32269445
11,0.32641444
12,0.33207557
13,0.333727
14,0.32425252
15,0.32281265
16,0.32338098
17,0.32455426
18,0.32658175
19,0.32418618
20,0.3209596
21,0.3240414
22,0.32280013
23,0.32269248
24,0.322935
25,0.3251377
26,0.32334685
27,0.32690445
28,0.3233738
29,0.3235658
30,0.32265887
31,0.3296721
32,0.3301603
33,0.324254
34,0.32410136
35,0.3250555
36,0.32551447
37,0.32474133
38,0.3766469
39,0.325357
40,0.32438362
41,0.32391047
42,0.3239404
43,0.32427433
44,0.32493997
45,0.3209596
46,0.3209596
47,0.32278934
48,0.3319372
49,0.3256414
50,0.32474834
51,0.32283026
52,0.3308007
53,0.3231726
54,0.32540515
55,0.3355272
56,0.32324672
57,0.3240604
58,0.32351026
59,0.33439836
60,0.33280697
61,0.32422683
62,0.32459816
63,0.3253769
64,0.3359697
65,0.32446465
66,0.32532093
67,0.34051737
68,0.32371238
69,0.32717803
70,0.37924066
71,0.32490024
72,0.32324538
73,0.33310387
74,0.3209596
75,0.3240429
76,0.34311223
77,0.32372054
78,0.3209596
79,0.3234758
80,0.32300344
81,0.3246993
82,0.3233289
83,0.32991675
84,0.3243028
85,0.34083116
86,0.34212342
87,0.32314768
88,0.3231578
89,0.3282062
90,0.32529375
91,0.34084782
92,0.3209596
93,0.322857
94,0.32406786
95,0.32324687
96,0.32473305
97,0.32856867
98,0.3209596
99,0.3306526
100,0.332975
101,0.32458946
102,0.39055952
103,0.32341397
104,0.33172026
105,0.3236813
106,0.3441039
107,0.32352084
108,0.3233762
109,0.32442823
110,0.3250309
111,0.3209596
112,0.32414144
113,0.32351276
114,0.3254917
115,0.32528606
116,0.33087456
117,0.32433692
118,0.3209596
119,0.3209596
120,0.32462373
121,0.32282835
122,0.32414028
123,0.32544127
124,0.32520688
125,0.32512414
126,0.32415912
127,0.32301608
128,0.32474196
129,0.3238995
130,0.32428673
131,0.3209596
132,0.32397288
133,0.3234167
134,0.32458425
135,0.3346889
136,0.32277095
137,0.32482055
138,0.3290434
139,0.3289269
140,0.32327858
141,0.32358533
142,0.34710917
143,0.32381573
144,0.32497367
145,0.32330343
146,0.3250431
147,0.32322767
148,0.3246502
149,0.33186856
150,0.3252696
151,0.32416105
152,0.32559323
153,0.3209596
154,0.3209596
155,0.32425478
156,0.324966
157,0.3229464
158,0.32410535
159,0.32574454
160,0.3375868
161,0.41022643
162,0.3209596
163,0.32443637
164,0.3243378
165,0.33152723
166,0.32432258
167,0.39118883
168,0.32304636
169,0.32515267
170,0.3245085
171,0.3255202
172,0.3209596
173,0.32383677
174,0.3274009
175,0.32310057
176,0.32434526
177,0.32634974
178,0.3209596
179,0.33558774
180,0.38010573
181,0.32438326
182,0.3233194
183,0.3228219
184,0.32312807
185,0.32313636
186,0.32438695
187,0.32418147
188,0.32575166
189,0.3244268
190,0.32453147
191,0.32465434
192,0.32548806
193,0.3209596
194,0.3284497
195,0.32560125
196,0.3209596
197,0.32462716
198,0.3240865
199,0.3209596
200,0.32274053
201,0.32422736
202,0.33353603
203,0.3232581
204,0.323662
205,0.32480636
206,0.32951918
207,0.3209596
208,0.32856777
209,0.32889012
210,0.32511592
211,0.32369122
212,0.32327363
213,0.32459757
214,0.32413247
215,0.32796523
216,0.3209596
217,0.32375923
218,0.3235399
219,0.3353952
220,0.32348123
221,0.32398745
222,0.3209596
223,0.32330564
224,0.3230861
225,0.32322845
226,0.32324612
227,0.32446316
228,0.32476512
229,0.34172907
230,0.32334697
231,0.3209596
232,0.32447308
233,0.32528895
234,0.33071712
235,0.33549276
236,0.32338345
237,0.3232778
238,0.32429597
239,0.32413724
240,0.32323265
241,0.32625026
242,0.3243557
243,0.32417488
244,0.32415324
245,0.3209596
246,0.3250322
247,0.33032438
248,0.3299283
249,0.32468227
250,0.32525018
251,0.33631694
252,0.32425752
253,0.3209596
254,0.32393017
255,0.3226599
256,0.32435867
257,0.32563794
258,0.33339205
259,0.32469437
260,0.32324895
261,0.32497823
262,0.3250186
263,0.32368672
264,0.32331315
265,0.33008656
266,0.33315167
267,0.33166188
268,0.3322212
269,0.32367256
270,0.323625
271,0.33391237
272,0.32439536
273,0.32272217
274,0.325596
275,0.3255488
276,0.32330725
277,0.33519235
278,0.32439175
279,0.34727883
280,0.3248408
281,0.32468864
282,0.32527342
283,0.32963336
284,0.32259312
285,0.3209596
286,0.33025214
287,0.3259683
288,0.3251386
289,0.3242657
290,0.32369056
291,0.32391152
292,0.32335386
293,0.32503593
294,0.32554436
295,0.32355645
296,0.3209596
297,0.32416776
298,0.32306507
299,0.3238649
300,0.32455638
301,0.3239421
302,0.3253971
303,0.3209596
304,0.33267057
305,0.3272744
306,0.3335354
307,0.32738742
308,0.3209596
309,0.32797024
310,0.32799402
311,0.32534945
312,0.32558513
313,0.33793807
314,0.32470205
315,0.32505134
316,0.32459536
317,0.3209596
318,0.3209596
319,0.32484892
320,0.33672538
321,0.32636872
322,0.32365343
323,0.3228046
324,0.32432148
325,0.32728454
326,0.324505
327,0.32358596
328,0.32428032
329,0.32426462
330,0.32534817
331,0.32742128
332,0.3242723
333,0.32305744
334,0.32835257
335,0.3209596
336,0.32329664
337,0.32423553
338,0.32264695
339,0.32354677
340,0.33334926
341,0.32380232
342,0.3243725
343,0.3358097
344,0.32703575
345,0.32405376
346,0.32691157
347,0.32301822
348,0.33518305
349,0.32329372
350,0.3340322
351,0.32618278
352,0.33240673
353,0.32314667
354,0.3266177
355,0.32439277
356,0.3254118
357,0.32412595
358,0.32434186
359,0.32326606
360,0.32328907
361,0.33354712
362,0.3402036
363,0.3231199
364,0.32381153
365,0.3247974
366,0.32382908
367,0.3241171
368,0.32447973
369,0.3328562
370,0.32284144
371,0.3347162
372,0.3239297
373,0.32529697
374,0.32815102
375,0.3234115
376,0.3209596
377,0.3242263
378,0.3237995
379,0.32417315
380,0.32351133
381,0.3267256
382,0.3234431
383,0.32485878
384,0.32367063
385,0.32303038
386,0.3240442
387,0.32285786
388,0.32449472
389,0.32502115
390,0.32301593
391,0.32439223
392,0.32451165
393,0.3209596
394,0.32525826
395,0.32426324
396,0.32305983
397,0.32337138
398,0.33248734
399,0.3245438
400,0.3260971
401,0.32542983
402,0.32280117
403,0.3242236
404,0.32947293
405,0.33986244
406,0.323487
407,0.3242161
408,0.32580754
409,0.3230413
410,0.3256979
411,0.32265958
412,0.32826093
413,0.3290654
414,0.32281646
415,0.3243756
416,0.32586473
417,0.3316686
418,0.32367498
419,0.32272676
420,0.32481864
421,0.3209596
422,0.3242713
423,0.3265368
424,0.3237729
425,0.3850021
426,0.3234414
427,0.3228901
428,0.32358423
429,0.33438373
430,0.32508585
431,0.32342413
432,0.32409492
433,0.3209596
434,0.32278064
435,0.32278392
436,0.32450268
437,0.3231146
438,0.32451117
439,0.33578825
440,0.32372227
441,0.32517758
442,0.3253794
443,0.3236405
444,0.3209596
445,0.3233762
446,0.32653967
447,0.32513598
448,0.326327
449,0.3264782
450,0.32372752
451,0.32378063
452,0.32890627
453,0.3235089
454,0.32411852
